Time,main.alt,main.downrange,main.vy,main.vx,main.fuel,main.mass,main.thrust,main.flow,main.tilt
1.000000e-02,9.996397e+02,2.400000e-01,-1.803240e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
2.000000e-02,9.994592e+02,3.600000e-01,-1.804860e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
3.000000e-02,9.992786e+02,4.800000e-01,-1.806480e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
4.000000e-02,9.990978e+02,6.000000e-01,-1.808100e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
5.000000e-02,9.989169e+02,7.200000e-01,-1.809720e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.000000e-02,9.987358e+02,8.400000e-01,-1.811340e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.000000e-02,9.985545e+02,9.600000e-01,-1.812960e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
8.000000e-02,9.983731e+02,1.080000e+00,-1.814580e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
9.000000e-02,9.981915e+02,1.200000e+00,-1.816200e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.000000e-01,9.980097e+02,1.320000e+00,-1.817820e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.100000e-01,9.978279e+02,1.440000e+00,-1.819440e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.200000e-01,9.976458e+02,1.560000e+00,-1.821060e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.300000e-01,9.974635e+02,1.680000e+00,-1.822680e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.400000e-01,9.972811e+02,1.800000e+00,-1.824300e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.500000e-01,9.970986e+02,1.920000e+00,-1.825920e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.600000e-01,9.969158e+02,2.040000e+00,-1.827540e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.700000e-01,9.967330e+02,2.160000e+00,-1.829160e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.800000e-01,9.965499e+02,2.280000e+00,-1.830780e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.900000e-01,9.963667e+02,2.400000e+00,-1.832400e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
2.000000e-01,9.961833e+02,2.520000e+00,-1.834020e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
2.100000e-01,9.959998e+02,2.640000e+00,-1.835640e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
2.200000e-01,9.958161e+02,2.760000e+00,-1.837260e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
2.300000e-01,9.956322e+02,2.880000e+00,-1.838880e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
2.400000e-01,9.954482e+02,3.000000e+00,-1.840500e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
2.500000e-01,9.952640e+02,3.120000e+00,-1.842120e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
2.600000e-01,9.950796e+02,3.240000e+00,-1.843740e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
2.700000e-01,9.948952e+02,3.360000e+00,-1.845360e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
2.800000e-01,9.947105e+02,3.480000e+00,-1.846980e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
2.900000e-01,9.945257e+02,3.600000e+00,-1.848600e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
3.000000e-01,9.943406e+02,3.720000e+00,-1.850220e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
3.100000e-01,9.941555e+02,3.840000e+00,-1.851840e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
3.200000e-01,9.939702e+02,3.960000e+00,-1.853460e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
3.300000e-01,9.937847e+02,4.080000e+00,-1.855080e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
3.400000e-01,9.935990e+02,4.200000e+00,-1.856700e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
3.500000e-01,9.934133e+02,4.320000e+00,-1.858320e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
3.600000e-01,9.932273e+02,4.440000e+00,-1.859940e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
3.700000e-01,9.930412e+02,4.560000e+00,-1.861560e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
3.800000e-01,9.928548e+02,4.680000e+00,-1.863180e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
3.900000e-01,9.926684e+02,4.800000e+00,-1.864800e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
4.000000e-01,9.924818e+02,4.920000e+00,-1.866420e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
4.100000e-01,9.922950e+02,5.040000e+00,-1.868040e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
4.200000e-01,9.921081e+02,5.160000e+00,-1.869660e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
4.300000e-01,9.919210e+02,5.280000e+00,-1.871280e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
4.400000e-01,9.917337e+02,5.400000e+00,-1.872900e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
4.500000e-01,9.915463e+02,5.520000e+00,-1.874520e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
4.600000e-01,9.913587e+02,5.640000e+00,-1.876140e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
4.700000e-01,9.911710e+02,5.760000e+00,-1.877760e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
4.800000e-01,9.909830e+02,5.880000e+00,-1.879380e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
4.900000e-01,9.907950e+02,6.000000e+00,-1.881000e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
5.000000e-01,9.906067e+02,6.120000e+00,-1.882620e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
5.100000e-01,9.904183e+02,6.240000e+00,-1.884240e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
5.200000e-01,9.902298e+02,6.360000e+00,-1.885860e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
5.300000e-01,9.900411e+02,6.480000e+00,-1.887480e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
5.400000e-01,9.898522e+02,6.600000e+00,-1.889100e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
5.500000e-01,9.896631e+02,6.720000e+00,-1.890720e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
5.600000e-01,9.894739e+02,6.840000e+00,-1.892340e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
5.700000e-01,9.892846e+02,6.960000e+00,-1.893960e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
5.800000e-01,9.890950e+02,7.080000e+00,-1.895580e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
5.900000e-01,9.889053e+02,7.200000e+00,-1.897200e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.000000e-01,9.887155e+02,7.320000e+00,-1.898820e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.100000e-01,9.885255e+02,7.440000e+00,-1.900440e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.200000e-01,9.883353e+02,7.560000e+00,-1.902060e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.300000e-01,9.881449e+02,7.680000e+00,-1.903680e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.400000e-01,9.879544e+02,7.800000e+00,-1.905300e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.500000e-01,9.877638e+02,7.920000e+00,-1.906920e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.600000e-01,9.875729e+02,8.040000e+00,-1.908540e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.700000e-01,9.873820e+02,8.160000e+00,-1.910160e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.800000e-01,9.871908e+02,8.280000e+00,-1.911780e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.900000e-01,9.869995e+02,8.400000e+00,-1.913400e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.000000e-01,9.868080e+02,8.520000e+00,-1.915020e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.100000e-01,9.866164e+02,8.640000e+00,-1.916640e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.200000e-01,9.864246e+02,8.760000e+00,-1.918260e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.300000e-01,9.862326e+02,8.880000e+00,-1.919880e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.400000e-01,9.860405e+02,9.000000e+00,-1.921500e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.500000e-01,9.858482e+02,9.120000e+00,-1.923120e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.600000e-01,9.856557e+02,9.240000e+00,-1.924740e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.700000e-01,9.854632e+02,9.360000e+00,-1.926360e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.800000e-01,9.852704e+02,9.480000e+00,-1.927980e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.900000e-01,9.850775e+02,9.600000e+00,-1.929600e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
8.000000e-01,9.848843e+02,9.720000e+00,-1.931220e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
8.100000e-01,9.846911e+02,9.840000e+00,-1.932840e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
8.200000e-01,9.844977e+02,9.960000e+00,-1.934460e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
8.300000e-01,9.843041e+02,1.008000e+01,-1.936080e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
8.400000e-01,9.841103e+02,1.020000e+01,-1.937700e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
8.500000e-01,9.839165e+02,1.032000e+01,-1.939320e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
8.600000e-01,9.837224e+02,1.044000e+01,-1.940940e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
8.700000e-01,9.835282e+02,1.056000e+01,-1.942560e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
8.800000e-01,9.833337e+02,1.068000e+01,-1.944180e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
8.900000e-01,9.831392e+02,1.080000e+01,-1.945800e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
9.000000e-01,9.829445e+02,1.092000e+01,-1.947420e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
9.100000e-01,9.827496e+02,1.104000e+01,-1.949040e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
9.200000e-01,9.825546e+02,1.116000e+01,-1.950660e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
9.300000e-01,9.823594e+02,1.128000e+01,-1.952280e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
9.400000e-01,9.821640e+02,1.140000e+01,-1.953900e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
9.500000e-01,9.819685e+02,1.152000e+01,-1.955520e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
9.600000e-01,9.817728e+02,1.164000e+01,-1.957140e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
9.700000e-01,9.815770e+02,1.176000e+01,-1.958760e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
9.800000e-01,9.813809e+02,1.188000e+01,-1.960380e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
9.900000e-01,9.811848e+02,1.200000e+01,-1.962000e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.000000e+00,9.809884e+02,1.212000e+01,-1.963620e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.010000e+00,9.807919e+02,1.224000e+01,-1.965240e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.020000e+00,9.805953e+02,1.236000e+01,-1.966860e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.030000e+00,9.803985e+02,1.248000e+01,-1.968480e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.040000e+00,9.802015e+02,1.260000e+01,-1.970100e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.050000e+00,9.800043e+02,1.272000e+01,-1.971720e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.060000e+00,9.798070e+02,1.284000e+01,-1.973340e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.070000e+00,9.796096e+02,1.296000e+01,-1.974960e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.080000e+00,9.794119e+02,1.308000e+01,-1.976580e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.090000e+00,9.792141e+02,1.320000e+01,-1.978200e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.100000e+00,9.790162e+02,1.332000e+01,-1.979820e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.110000e+00,9.788181e+02,1.344000e+01,-1.981440e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.120000e+00,9.786198e+02,1.356000e+01,-1.983060e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.130000e+00,9.784213e+02,1.368000e+01,-1.984680e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.140000e+00,9.782227e+02,1.380000e+01,-1.986300e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.150000e+00,9.780240e+02,1.392000e+01,-1.987920e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.160000e+00,9.778250e+02,1.404000e+01,-1.989540e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.170000e+00,9.776260e+02,1.416000e+01,-1.991160e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.180000e+00,9.774267e+02,1.428000e+01,-1.992780e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.190000e+00,9.772273e+02,1.440000e+01,-1.994400e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.200000e+00,9.770277e+02,1.452000e+01,-1.996020e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.210000e+00,9.768280e+02,1.464000e+01,-1.997640e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.220000e+00,9.766281e+02,1.476000e+01,-1.999260e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.230000e+00,9.764280e+02,1.488000e+01,-2.000880e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.240000e+00,9.762278e+02,1.500000e+01,-2.002500e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.250000e+00,9.760274e+02,1.512000e+01,-2.004120e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.260000e+00,9.758268e+02,1.524000e+01,-2.005740e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.270000e+00,9.756262e+02,1.536000e+01,-2.007360e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.280000e+00,9.754253e+02,1.548000e+01,-2.008980e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.290000e+00,9.752243e+02,1.560000e+01,-2.010600e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.300000e+00,9.750230e+02,1.572000e+01,-2.012220e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.310000e+00,9.748217e+02,1.584000e+01,-2.013840e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.320000e+00,9.746202e+02,1.596000e+01,-2.015460e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.330000e+00,9.744185e+02,1.608000e+01,-2.017080e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.340000e+00,9.742166e+02,1.620000e+01,-2.018700e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.350000e+00,9.740147e+02,1.632000e+01,-2.020320e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.360000e+00,9.738125e+02,1.644000e+01,-2.021940e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.370000e+00,9.736102e+02,1.656000e+01,-2.023560e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.380000e+00,9.734076e+02,1.668000e+01,-2.025180e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.390000e+00,9.732050e+02,1.680000e+01,-2.026800e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.400000e+00,9.730022e+02,1.692000e+01,-2.028420e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.410000e+00,9.727992e+02,1.704000e+01,-2.030040e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.420000e+00,9.725961e+02,1.716000e+01,-2.031660e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.430000e+00,9.723928e+02,1.728000e+01,-2.033280e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.440000e+00,9.721893e+02,1.740000e+01,-2.034900e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.450000e+00,9.719857e+02,1.752000e+01,-2.036520e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.460000e+00,9.717819e+02,1.764000e+01,-2.038140e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.470000e+00,9.715780e+02,1.776000e+01,-2.039760e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.480000e+00,9.713738e+02,1.788000e+01,-2.041380e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.490000e+00,9.711696e+02,1.800000e+01,-2.043000e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.500000e+00,9.709651e+02,1.812000e+01,-2.044620e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.510000e+00,9.707605e+02,1.824000e+01,-2.046240e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.520000e+00,9.705558e+02,1.836000e+01,-2.047860e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.530000e+00,9.703509e+02,1.848000e+01,-2.049480e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.540000e+00,9.701458e+02,1.860000e+01,-2.051100e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.550000e+00,9.699405e+02,1.872000e+01,-2.052720e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.560000e+00,9.697351e+02,1.884000e+01,-2.054340e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.570000e+00,9.695296e+02,1.896000e+01,-2.055960e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.580000e+00,9.693238e+02,1.908000e+01,-2.057580e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.590000e+00,9.691179e+02,1.920000e+01,-2.059200e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.600000e+00,9.689119e+02,1.932000e+01,-2.060820e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.610000e+00,9.687057e+02,1.944000e+01,-2.062440e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.620000e+00,9.684993e+02,1.956000e+01,-2.064060e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.630000e+00,9.682927e+02,1.968000e+01,-2.065680e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.640000e+00,9.680860e+02,1.980000e+01,-2.067300e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.650000e+00,9.678792e+02,1.992000e+01,-2.068920e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.660000e+00,9.676721e+02,2.004000e+01,-2.070540e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.670000e+00,9.674650e+02,2.016000e+01,-2.072160e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.680000e+00,9.672576e+02,2.028000e+01,-2.073780e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.690000e+00,9.670501e+02,2.040000e+01,-2.075400e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.700000e+00,9.668424e+02,2.052000e+01,-2.077020e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.710000e+00,9.666346e+02,2.064000e+01,-2.078640e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
1.720000e+00,9.664266e+02,2.076000e+01,-2.080260e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
